Sp	Elements	Xtal	Position	Bg1	Bg2	Slope	Bias	Gain	Dtime	Blin	Wind	Mode																																													
25 / 30 . 	29.84022	19.14284	7.942523	43.87425	0.005579	0.005032	0.108864	0.30002	0.006196	0.037757						101.2633	25.56602	14.19321	2.961524	57.10157	0.004306	0.003383	0.041264	0.106413	0.002694	0.019617						100	49.48399	40.95368	10.21802	0.010542	0.01153	0.14057	0.381783	0.010335	0.052829						101.2633	-3878	1481	1080	 	 	WHT01_interior olivine prof_4	31776.47	11.95743	336	"Saturday, February 12, 2022 12:10:30 AM"
26 / 1 . 				0.162868	0.014428	0.002288	0.095883	0.254068	0.012442	0.104218						0.646196				51.61734	2.711509	0.37453	8.850103	21.94399	1.317138	13.18539						100				0.027261	0.005242	0.123808	0.323308	0.020754	0.145822						0.646196	-3739	1518	1080	 	 	WHT01_interior olivine prof_4	31694.68	0.133939	337	"Saturday, February 12, 2022 12:11:21 AM"
26 / 2 . 				0.152623	0.013724	0.000324	0.086595	0.262716	0.010454	0.090673						0.617109				51.31328	2.736136	0.056276	8.479116	24.0715	1.174071	12.16962						100				0.025931	0.000742	0.111815	0.334313	0.017439	0.126869						0.617109	-3743.8	1516.7	1080	 	 	WHT01_interior olivine prof_4	31697.49	0.129686	338	"Saturday, February 12, 2022 12:15:21 AM"
26 / 3 . 				0.148804	0.01358	0.00001	0.087558	0.271132	0.008516	0.079239						0.60884				51.18303	2.769851	0.001777	8.771046	25.41552	0.978474	10.88031						100				0.025659	0.000023	0.113058	0.345023	0.014206	0.110871						0.60884	-3748.6	1515.4	1080	 	 	WHT01_interior olivine prof_4	31700.31	0.129199	339	"Saturday, February 12, 2022 12:18:51 AM"
26 / 4 . 				0.16096	0.017909	0.001532	0.086982	0.277071	0.009689	0.089522						0.643666				51.55898	3.401862	0.253523	8.114468	24.18707	1.036731	11.44737						100				0.03384	0.003511	0.112314	0.35258	0.016163	0.125259						0.643666	-3753.4	1514.2	1080	 	 	WHT01_interior olivine prof_4	31703.12	0.134796	340	"Saturday, February 12, 2022 12:22:19 AM"
26 / 5 . 				0.159245	0.018761	0.001138	0.082303	0.277417	0.010283	0.086786						0.635933				51.60059	3.604933	0.190497	7.766925	24.49792	1.112974	11.22616						100				0.035449	0.002608	0.106272	0.353021	0.017152	0.121432						0.635933	-3758.2	1512.9	1080	 	 	WHT01_interior olivine prof_4	31705.93	0.133221	341	"Saturday, February 12, 2022 12:25:47 AM"
26 / 6 . 				0.160658	0.018891	0.001445	0.0824	0.292075	0.009633	0.080055						0.645156				51.59586	3.597612	0.23971	7.70702	25.56308	1.033336	10.26339						100				0.035694	0.003311	0.106398	0.371673	0.016068	0.112013						0.645156	-3763	1511.6	1080	 	 	WHT01_interior olivine prof_4	31708.75	0.136036	342	"Saturday, February 12, 2022 12:29:17 AM"
26 / 7 . 				0.151278	0.010366	0.007413	0.08317	0.293034	0.007034	0.059375						0.611671				51.91625	2.109598	1.314243	8.312669	27.40651	0.806333	8.134399						99.99998				0.019587	0.016987	0.107392	0.372894	0.011733	0.083078						0.611671	-3767.8	1510.3	1080	 	 	WHT01_interior olivine prof_4	31711.56	0.130827	343	"Saturday, February 12, 2022 12:32:47 AM"
26 / 8 . 				0.150711	0.00744	0.009857	0.088167	0.29447	0.007198	0.051672						0.609513				52.11775	1.525621	1.760829	8.879554	27.75162	0.83144	7.133188						99.99999				0.014057	0.022587	0.113844	0.37472	0.012007	0.072299						0.609513	-3772.6	1509.1	1080	 	 	WHT01_interior olivine prof_4	31714.38	0.130914	344	"Saturday, February 12, 2022 12:36:16 AM"
26 / 9 . 				0.139883	0.006653	0.008392	0.089445	0.287386	0.005757	0.037354						0.57487				51.93014	1.464632	1.609365	9.670653	29.07552	0.713914	5.535776						100				0.012571	0.01923	0.115494	0.365706	0.009603	0.052265						0.57487	-3777.3	1507.8	1080	 	 	WHT01_interior olivine prof_4	31717.2	0.124881	345	"Saturday, February 12, 2022 12:39:45 AM"
26 / 10 . 				0.145735	0.007024	0.009818	0.091045	0.29978	0.005485	0.037404						0.596291				52.05789	1.48774	1.811611	9.471581	29.18304	0.65449	5.333652						100				0.013271	0.022497	0.11756	0.381478	0.00915	0.052335						0.596291	-3782.1	1506.5	1080	 	 	WHT01_interior olivine prof_4	31720.01	0.129432	346	"Saturday, February 12, 2022 12:43:13 AM"
26 / 11 . 				0.140302	0.006844	0.007506	0.092731	0.290801	0.006293	0.035221						0.579698				51.83757	1.499576	1.432477	9.978104	29.28073	0.77664	5.194903						100				0.012933	0.017198	0.119737	0.370052	0.010497	0.049282						0.579698	-3786.9	1505.2	1080	 	 	WHT01_interior olivine prof_4	31722.83	0.126276	347	"Saturday, February 12, 2022 12:46:41 AM"
26 / 12 . 				0.141153	0.006463	0.007226	0.093806	0.296472	0.006416	0.034243						0.58578				51.77127	1.405568	1.3691	10.02022	29.63395	0.786094	5.013805						100				0.012211	0.016558	0.121126	0.377268	0.010703	0.047913						0.58578	-3791.7	1504	1080	 	 	WHT01_interior olivine prof_4	31725.65	0.12794	348	"Saturday, February 12, 2022 12:50:10 AM"
26 / 13 . 				0.137339	0.007265	0.00439	0.092257	0.294642	0.004557	0.037571						0.578021				51.32238	1.609804	0.847333	10.04056	30.00635	0.568866	5.604704						100				0.013726	0.010058	0.119126	0.374939	0.007602	0.052569						0.578021	-3796.5	1502.7	1080	 	 	WHT01_interior olivine prof_4	31728.47	0.126671	349	"Saturday, February 12, 2022 12:53:38 AM"
26 / 14 . 				0.136386	0.005706	0.006168	0.092951	0.287919	0.005832	0.034851						0.569814				51.59248	1.280029	1.205319	10.24037	29.68193	0.736954	5.262922						100				0.010782	0.014134	0.120022	0.366384	0.009729	0.048764						0.569814	-3801.3	1501.4	1080	 	 	WHT01_interior olivine prof_4	31731.29	0.124686	350	"Saturday, February 12, 2022 12:57:09 AM"
26 / 15 . 				0.141132	0.006123	0.005781	0.096794	0.293685	0.006742	0.0388						0.589057				51.56134	1.32652	1.091088	10.29891	29.24062	0.822798	5.658722						100				0.011569	0.013248	0.124984	0.373721	0.011247	0.054289						0.589057	-3806.1	1500.1	1080	 	 	WHT01_interior olivine prof_4	31734.11	0.128627	351	"Saturday, February 12, 2022 1:00:38 AM"
26 / 16 . 				0.135043	0.00593	0.005066	0.095526	0.291837	0.005243	0.030986						0.569632				51.41535	1.338948	0.996307	10.59227	30.28087	0.666746	4.709521						100				0.011206	0.011608	0.123347	0.37137	0.008745	0.043356						0.569632	-3810.9	1498.9	1080	 	 	WHT01_interior olivine prof_4	31736.93	0.125281	352	"Saturday, February 12, 2022 1:04:06 AM"
26 / 17 . 				0.138595	0.005711	0.006961	0.092625	0.285699	0.005947	0.039371						0.574908				51.69207	1.263034	1.341178	10.06117	29.0397	0.740861	5.861986						100				0.01079	0.015951	0.1196	0.363559	0.009919	0.055088						0.574908	-3815.7	1497.6	1080	 	 	WHT01_interior olivine prof_4	31739.75	0.125209	353	"Saturday, February 12, 2022 1:07:35 AM"
26 / 18 . 				0.136336	0.00622	0.006849	0.092557	0.286925	0.006356	0.031469						0.566713				51.76042	1.400395	1.343099	10.23395	29.6867	0.806	4.769429						100				0.011753	0.015693	0.119513	0.36512	0.010602	0.044032						0.566713	-3820.5	1496.3	1080	 	 	WHT01_interior olivine prof_4	31742.57	0.123913	354	"Saturday, February 12, 2022 1:11:03 AM"
26 / 19 . 				0.140371	0.006296	0.007776	0.090344	0.298388	0.004306	0.035631						0.583111				51.71875	1.375488	1.479897	9.694294	29.96106	0.529901	5.240617						100				0.011895	0.017817	0.116656	0.379706	0.007182	0.049854						0.583111	-3825.3	1495	1080	 	 	WHT01_interior olivine prof_4	31745.39	0.127423	355	"Saturday, February 12, 2022 1:14:32 AM"
26 / 20 . 				0.137894	0.006041	0.006315	0.094156	0.294247	0.006064	0.031818						0.576536				51.63065	1.341367	1.221422	10.26727	30.02493	0.75847	4.755906						100				0.011415	0.01447	0.121577	0.374437	0.010116	0.04452						0.576536	-3830.1	1493.8	1080	 	 	WHT01_interior olivine prof_4	31748.22	0.12639	356	"Saturday, February 12, 2022 1:18:00 AM"
26 / 21 . 				0.13415	0.005175	0.005089	0.096688	0.290048	0.006413	0.028774						0.566337				51.46148	1.177259	1.008394	10.80212	30.32266	0.82175	4.406331						99.99999				0.009779	0.011661	0.124847	0.369093	0.010697	0.04026						0.566337	-3834.9	1492.5	1080	 	 	WHT01_interior olivine prof_4	31751.04	0.124719	357	"Saturday, February 12, 2022 1:21:29 AM"
26 / 22 . 				0.134992	0.004926	0.00617	0.09411	0.292554	0.005695	0.029311						0.567759				51.5551	1.115579	1.21725	10.46757	30.44917	0.726542	4.468782						100				0.009307	0.014138	0.121519	0.372282	0.0095	0.041012						0.567759	-3839.7	1491.2	1080	 	 	WHT01_interior olivine prof_4	31753.86	0.124923	358	"Saturday, February 12, 2022 1:24:57 AM"
26 / 23 . 				0.137392	0.004354	0.00685	0.091957	0.296989	0.005948	0.032519						0.576008				51.61256	0.969927	1.329234	10.06059	30.40474	0.746312	4.876644						99.99999				0.008227	0.015696	0.118738	0.377926	0.009921	0.0455						0.576008	-3844.4	1489.9	1080	 	 	WHT01_interior olivine prof_4	31756.68	0.126543	359	"Saturday, February 12, 2022 1:28:27 AM"
26 / 24 . 				0.140024	0.005745	0.006908	0.092555	0.301456	0.004933	0.034034						0.585656				51.60391	1.255566	1.31517	9.934051	30.27687	0.607288	5.007148						99.99999				0.010856	0.01583	0.11951	0.38361	0.008229	0.047621						0.585656	-3849.2	1488.7	1080	 	 	WHT01_interior olivine prof_4	31759.51	0.128424	360	"Saturday, February 12, 2022 1:31:55 AM"
26 / 25 . 				0.135685	0.006405	0.005291	0.093571	0.29411	0.004781	0.031455						0.571299				51.43993	1.440029	1.036228	10.33123	30.38666	0.605495	4.760434						100				0.012103	0.012125	0.120822	0.374262	0.007976	0.044012						0.571299	-3854	1487.4	1080	 	 	WHT01_interior olivine prof_4	31762.33	0.125568	361	"Saturday, February 12, 2022 1:35:24 AM"
26 / 26 . 				0.134657	0.004924	0.005435	0.09311	0.287247	0.005993	0.03471						0.566076				51.46629	1.11592	1.072987	10.36419	29.91956	0.765147	5.295905						99.99998				0.009303	0.012453	0.120227	0.365529	0.009997	0.048566						0.566076	-3858.8	1486.1	1080	 	 	WHT01_interior olivine prof_4	31765.16	0.124195	362	"Saturday, February 12, 2022 1:38:54 AM"
26 / 27 . 				0.135091	0.005494	0.005491	0.093203	0.294609	0.004274	0.032131						0.570291				51.39056	1.239297	1.078957	10.32594	30.54278	0.543039	4.879425						100				0.01038	0.012581	0.120347	0.374897	0.007129	0.044957						0.570291	-3863.6	1484.8	1080	 	 	WHT01_interior olivine prof_4	31767.99	0.125503	363	"Saturday, February 12, 2022 1:42:24 AM"
26 / 28 . 				0.138732	0.005433	0.006279	0.094724	0.296146	0.004446	0.036389						0.582149				51.477	1.195494	1.203436	10.23623	29.94658	0.551103	5.390152						99.99999				0.010266	0.014387	0.122311	0.376853	0.007417	0.050916						0.582149	-3868.4	1483.6	1080	 	 	WHT01_interior olivine prof_4	31770.81	0.127605	364	"Saturday, February 12, 2022 1:45:52 AM"
26 / 29 . 				0.133764	0.004993	0.004482	0.092702	0.293296	0.004429	0.034187						0.567853				51.23186	1.133978	0.886725	10.34039	30.61348	0.566647	5.226918						100				0.009434	0.01027	0.119701	0.373227	0.007388	0.047834						0.567853	-3873.2	1482.3	1080	 	 	WHT01_interior olivine prof_4	31773.64	0.125133	365	"Saturday, February 12, 2022 1:49:21 AM"
26 / 30 . 				0.13256	0.006145	0.004484	0.090535	0.286138	0.00543	0.03339						0.558681				51.37789	1.412232	0.897804	10.21936	30.22358	0.702962	5.166164						100				0.01161	0.010275	0.116902	0.364118	0.009057	0.046719						0.558681	-3878	1481	1080	 	 	WHT01_interior olivine prof_4	31776.47	0.122701	366	"Saturday, February 12, 2022 1:52:49 AM"
27 / 1 . 	30.79492	19.22339	6.49941	44.20608	0.013801	0.001414	0.091153	0.289395	0.011703	0.104754						101.236	26.17403	14.13953	2.404148	57.07564	0.010567	0.000943	0.034276	0.101828	0.005047	0.053992						99.99999	51.06717	41.12601	8.361464	0.026077	0.00324	0.1177	0.368262	0.019522	0.146572						101.236	8958	3928	990	 	 	WHT01_interior olivine prof_5	27512.94	11.74235	367	"Saturday, February 12, 2022 1:56:24 AM"
27 / 2 . 	30.70809	19.23906	6.557136	44.17963	0.013837	0.002496	0.090608	0.283165	0.011317	0.097273						101.1826	26.12132	14.16249	2.427461	57.08759	0.010603	0.001666	0.034098	0.099716	0.004885	0.050177						100	50.92317	41.15953	8.435729	0.026145	0.00572	0.116997	0.360334	0.018877	0.136105						101.1826	8953.9	3930.4	990	 	 	WHT01_interior olivine prof_5	27510.28	11.74372	368	"Saturday, February 12, 2022 1:57:38 AM"
27 / 3 . 	30.70399	19.19723	6.489863	44.11105	0.014383	0.003292	0.089813	0.296951	0.008767	0.091528						101.0069	26.15612	14.15241	2.406078	57.08251	0.011037	0.0022	0.033848	0.104724	0.003789	0.047283						100	50.91637	41.07005	8.349183	0.027177	0.007543	0.115969	0.377877	0.014623	0.128066						101.0069	8949.9	3932.7	990	 	 	WHT01_interior olivine prof_5	27507.62	11.71654	369	"Saturday, February 12, 2022 1:58:25 AM"
27 / 4 . 	30.80207	19.31419	6.597391	44.33688	0.014172	0.005391	0.08548	0.284615	0.009821	0.087988						101.538	26.11023	14.1684	2.433877	57.0917	0.010821	0.003586	0.032057	0.099879	0.004224	0.045229						100	51.07903	41.32027	8.487516	0.026777	0.012352	0.110375	0.36218	0.016382	0.123112						101.538	8945.8	3935.1	990	 	 	WHT01_interior olivine prof_5	27504.96	11.78598	370	"Saturday, February 12, 2022 1:59:10 AM"
27 / 5 . 	30.49302	19.29853	6.603024	44.11432	0.017846	0.001566	0.087348	0.290229	0.011287	0.077321						100.9945	25.99378	14.23662	2.449671	57.12496	0.013704	0.001048	0.032942	0.102422	0.004882	0.03997						100	50.56651	41.28677	8.494763	0.03372	0.003589	0.112787	0.369324	0.018828	0.108188						100.9945	8941.8	3937.5	990	 	 	WHT01_interior olivine prof_5	27502.3	11.73049	371	"Saturday, February 12, 2022 1:59:56 AM"
27 / 6 . 	30.48634	19.2676	6.857358	44.13713	0.007076	0.005487	0.089116	0.299306	0.006042	0.063827						101.2193	25.96618	14.20182	2.541883	57.10632	0.005429	0.003667	0.03358	0.105536	0.002611	0.032967						99.99999	50.55544	41.2206	8.821964	0.01337	0.012573	0.11507	0.380874	0.010079	0.089307						101.2193	8937.7	3939.8	990	 	 	WHT01_interior olivine prof_5	27499.64	11.79163	372	"Saturday, February 12, 2022 2:00:42 AM"
27 / 7 . 	30.33947	19.35328	7.049697	44.19675	0.005986	0.007211	0.101271	0.307787	0.007045	0.053319						101.4218	25.81801	14.25223	2.610845	57.1324	0.004588	0.004815	0.038126	0.10843	0.003042	0.027515						99.99999	50.31189	41.40388	9.069407	0.01131	0.016522	0.130764	0.391666	0.011751	0.074604						101.4218	8933.7	3942.2	990	 	 	WHT01_interior olivine prof_5	27496.98	11.84443	373	"Saturday, February 12, 2022 2:01:27 AM"
27 / 8 . 	30.16477	19.09003	7.230439	43.82687	0.006037	0.003868	0.103199	0.307095	0.006567	0.047075						100.7859	25.86563	14.16587	2.698259	57.08748	0.004663	0.002603	0.039149	0.109013	0.002857	0.024478						100	50.02218	40.8407	9.30193	0.011407	0.008863	0.133255	0.390786	0.010954	0.065867						100.7859	8929.6	3944.6	990	 	 	WHT01_interior olivine prof_5	27494.33	11.80245	374	"Saturday, February 12, 2022 2:02:13 AM"
27 / 9 . 	30.24438	19.14578	7.596818	44.04969	0.006453	0.006119	0.105958	0.313204	0.00653	0.03756						101.5125	25.79546	14.1314	2.819851	57.07142	0.004958	0.004095	0.039981	0.110588	0.002826	0.019427						100	50.1542	40.95998	9.773276	0.012192	0.01402	0.136817	0.39856	0.010892	0.052555						101.5125	8925.6	3946.9	990	 	 	WHT01_interior olivine prof_5	27491.67	11.93377	375	"Saturday, February 12, 2022 2:02:58 AM"
27 / 10 . 	30.03023	19.19967	7.63291	43.97847	0.006756	0.005245	0.109759	0.303986	0.009043	0.034014						101.3101	25.67048	14.20308	2.839627	57.10744	0.005202	0.003518	0.041509	0.107575	0.003922	0.017632						99.99999	49.79908	41.07528	9.819709	0.012765	0.012019	0.141725	0.38683	0.015084	0.047593						101.3101	8921.5	3949.3	990	 	 	WHT01_interior olivine prof_5	27489.01	11.91743	376	"Saturday, February 12, 2022 2:03:44 AM"
27 / 11 . 	29.82619	19.21446	7.642309	43.86052	0.006361	0.002628	0.112426	0.302398	0.006606	0.03863						101.0125	25.57623	14.25872	2.852062	57.13335	0.004913	0.001769	0.042651	0.10735	0.002875	0.020088						99.99999	49.46073	41.10692	9.8318	0.012019	0.006023	0.145168	0.384809	0.01102	0.054051						101.0125	8917.5	3951.7	990	 	 	WHT01_interior olivine prof_5	27486.36	11.88819	377	"Saturday, February 12, 2022 2:04:29 AM"
27 / 12 . 	29.98747	19.16888	7.907945	43.99502	0.006435	0.003293	0.110774	0.310174	0.007525	0.041093						101.5386	25.61638	14.1706	2.939932	57.08982	0.004951	0.002207	0.041864	0.10969	0.003262	0.021287						100	49.72818	41.00941	10.17354	0.012158	0.007545	0.143035	0.394704	0.012552	0.057497						101.5386	8913.4	3954.1	990	 	 	WHT01_interior olivine prof_5	27483.7	11.98356	378	"Saturday, February 12, 2022 2:05:15 AM"
27 / 13 . 	29.83502	19.15069	7.806374	43.84386	0.006162	0.005008	0.111676	0.305198	0.005395	0.040053						101.1094	25.58324	14.21109	2.913228	57.11043	0.00476	0.00337	0.042366	0.108341	0.002347	0.020827						100	49.47535	40.97048	10.04287	0.011644	0.011475	0.1442	0.388372	0.008999	0.056043						101.1094	8909.4	3956.4	990	 	 	WHT01_interior olivine prof_5	27481.05	11.92259	379	"Saturday, February 12, 2022 2:06:00 AM"
27 / 14 . 	29.81395	19.19543	7.841449	43.89367	0.006544	0.005724	0.115934	0.305642	0.00661	0.038077						101.223	25.54088	14.23074	2.923536	57.12096	0.00505	0.003848	0.043939	0.108396	0.002873	0.019781						100	49.44043	41.06619	10.08799	0.012366	0.013117	0.149699	0.388937	0.011027	0.053278						101.223	8905.3	3958.8	990	 	 	WHT01_interior olivine prof_5	27478.39	11.94065	380	"Saturday, February 12, 2022 2:06:45 AM"
27 / 15 . 	29.83362	19.05211	7.845264	43.74141	0.007302	0.002959	0.111608	0.310538	0.006895	0.037119						100.9488	25.63147	14.16524	2.933397	57.08703	0.005651	0.001995	0.042421	0.11045	0.003006	0.019339						100	49.47304	40.75958	10.0929	0.013797	0.00678	0.144112	0.395167	0.011502	0.051936						100.9488	8901.3	3961.2	990	 	 	WHT01_interior olivine prof_5	27475.74	11.9116	381	"Saturday, February 12, 2022 2:07:31 AM"
27 / 16 . 	29.87328	19.05157	7.930602	43.78687	0.006261	0.002115	0.116056	0.301248	0.004871	0.037436						101.1103	25.63447	14.14769	2.961716	57.07718	0.00484	0.001424	0.044059	0.107016	0.002121	0.01948						100	49.53881	40.75842	10.20269	0.01183	0.004847	0.149855	0.383345	0.008125	0.05238						101.1103	8897.2	3963.5	990	 	 	WHT01_interior olivine prof_5	27473.09	11.93997	382	"Saturday, February 12, 2022 2:08:18 AM"
27 / 17 . 	29.89345	19.07204	7.904153	43.82143	0.006714	0.00418	0.112512	0.307074	0.007311	0.038143						101.167	25.63343	14.15276	2.949727	57.08138	0.005186	0.002812	0.042683	0.109008	0.003181	0.019834						100	49.57226	40.80222	10.16866	0.012686	0.009577	0.14528	0.39076	0.012194	0.05337						101.167	8893.2	3965.9	990	 	 	WHT01_interior olivine prof_5	27470.43	11.94294	383	"Saturday, February 12, 2022 2:09:03 AM"
27 / 18 . 	29.81395	19.2048	7.780827	43.88238	0.006299	0.003597	0.110798	0.302658	0.004894	0.042635						101.1528	25.5494	14.24244	2.901902	57.12531	0.004863	0.002419	0.042006	0.107373	0.002128	0.022156						99.99999	49.44043	41.08623	10.01	0.011903	0.008243	0.143066	0.385139	0.008163	0.059655						101.1528	8889.1	3968.3	990	 	 	WHT01_interior olivine prof_5	27467.78	11.92336	384	"Saturday, February 12, 2022 2:09:48 AM"
27 / 19 . 	29.957	19.13697	7.798709	43.90913	0.005855	0.007319	0.111677	0.307017	0.005924	0.038116						101.2777	25.64227	14.1757	2.905203	57.09395	0.004514	0.004916	0.042291	0.108794	0.002573	0.019785						99.99999	49.67765	40.94112	10.03301	0.011063	0.016771	0.144201	0.390687	0.009882	0.053332						101.2777	8885.1	3970.6	990	 	 	WHT01_interior olivine prof_5	27465.13	11.93908	385	"Saturday, February 12, 2022 2:10:34 AM"
27 / 20 . 	29.92577	19.1396	7.919954	43.92268	0.006373	0.004198	0.112089	0.310767	0.00572	0.035482						101.3826	25.60623	14.1725	2.949298	57.09084	0.004912	0.002819	0.042431	0.110083	0.002483	0.018411						100	49.62585	40.94675	10.18899	0.012042	0.00962	0.144733	0.395459	0.009541	0.049647						101.3826	8881	3973	990	 	 	WHT01_interior olivine prof_5	27462.48	11.96849	386	"Saturday, February 12, 2022 2:11:19 AM"
28 / 1 . 				0.157194	0.014615	0.001236	0.078656	0.276566	0.010594	0.093292						0.632152				51.44479	2.836315	0.208892	7.496963	24.66675	1.158078	12.18822						100				0.027615	0.002831	0.101564	0.351938	0.017671	0.130534						0.632152	8958	3928	990	 	 	WHT01_interior olivine prof_5	27512.94	0.132752	387	"Saturday, February 12, 2022 2:12:11 AM"
28 / 2 . 				0.153792	0.014678	0.002185	0.07809	0.270629	0.010227	0.086641						0.616242				51.58673	2.919558	0.378519	7.628624	24.73906	1.145913	11.60159						100				0.027734	0.005006	0.100833	0.344381	0.01706	0.121228						0.616242	8953.9	3930.4	990	 	 	WHT01_interior olivine prof_5	27510.28	0.129416	388	"Saturday, February 12, 2022 2:16:12 AM"
28 / 3 . 				0.155114	0.015362	0.002893	0.076876	0.284325	0.007898	0.081569						0.624037				51.56832	3.028487	0.496902	7.443343	25.76046	0.877044	10.82545						100				0.029026	0.00663	0.099265	0.361811	0.013174	0.114131						0.624037	8949.9	3932.7	990	 	 	WHT01_interior olivine prof_5	27507.62	0.131722	389	"Saturday, February 12, 2022 2:19:39 AM"
